seqnames	start	end	width	strand	Median
1	850001	900000	50000	*	NA
1	900001	950000	50000	*	-0.0133873577068539
1	950001	1000000	50000	*	NA
1	1000001	1050000	50000	*	-0.0427254457354192
1	1050001	1100000	50000	*	NA
1	1100001	1150000	50000	*	-0.0293927958760187
1	1150001	1200000	50000	*	0.0927684912545448
1	1200001	1250000	50000	*	NA
1	1250001	1300000	50000	*	NA
1	1300001	1350000	50000	*	-0.10720333237397
1	1350001	1400000	50000	*	-0.0209482650942547
1	1450001	1500000	50000	*	-0.0273980265213141
1	1500001	1550000	50000	*	-0.13619053831456
1	1700001	1750000	50000	*	-0.230890889685214
1	1750001	1800000	50000	*	0.022629492424516
1	1800001	1850000	50000	*	-0.0814546003051391
1	1850001	1900000	50000	*	0.125415499799469
1	1900001	1950000	50000	*	0.199702233447735
1	1950001	2000000	50000	*	0.0941869614660617
1	2000001	2050000	50000	*	0.202277899360087
1	2050001	2100000	50000	*	0.134654066355014
1	2100001	2150000	50000	*	0.070865503484386
1	2150001	2200000	50000	*	0.0259932308467314
1	2200001	2250000	50000	*	-0.0432654724563636
1	2250001	2300000	50000	*	0.196056824784428
1	2300001	2350000	50000	*	-0.0628699191075737
1	2350001	2400000	50000	*	NA
1	2400001	2450000	50000	*	NA
1	2450001	2500000	50000	*	NA
1	2500001	2550000	50000	*	-0.0452895314579802
1	2700001	2750000	50000	*	0.0935419329211951
1	2750001	2800000	50000	*	0.20267622284647
1	2800001	2850000	50000	*	0.0853730083135931
1	2850001	2900000	50000	*	0.186417461117461
1	2900001	2950000	50000	*	0.238645194047006
1	2950001	3000000	50000	*	0.030356495756218
1	3000001	3050000	50000	*	0.393137072183697
1	3050001	3100000	50000	*	0.140688988733308
1	3100001	3150000	50000	*	0.349961654064421
1	3150001	3200000	50000	*	0.191679597528589
1	3200001	3250000	50000	*	0.20163721325568
1	3250001	3300000	50000	*	0.24903029610967
1	3300001	3350000	50000	*	0.245419970466871
1	3350001	3400000	50000	*	0.10057983069305
1	3400001	3450000	50000	*	0.297529132630192
1	3450001	3500000	50000	*	0.314431442461199
1	3500001	3550000	50000	*	0.0656342766242766
1	3550001	3600000	50000	*	0.0976295179668219
1	3600001	3650000	50000	*	NA
1	3650001	3700000	50000	*	0.0286250115212371
1	3700001	3750000	50000	*	0.0292992586776434
1	3750001	3800000	50000	*	-0.00390084369924292
1	4000001	4050000	50000	*	0.0624941460511295
1	4050001	4100000	50000	*	0.0394468149096711
1	4100001	4150000	50000	*	0.126704152827642
1	4150001	4200000	50000	*	0.122520048862244
1	4200001	4250000	50000	*	0.0716242272672761
1	4250001	4300000	50000	*	0.0526246952452896
1	4300001	4350000	50000	*	-0.0352812034231355
1	4350001	4400000	50000	*	0.0414998223166616
1	4400001	4450000	50000	*	-0.0525642535770144
1	4450001	4500000	50000	*	0.0106749156499006
1	4500001	4550000	50000	*	0.0500501542844753
1	4550001	4600000	50000	*	0.0467155750411625
1	4600001	4650000	50000	*	0.0790372841041423
1	4650001	4700000	50000	*	0.0383979598012354
1	4700001	4750000	50000	*	0.0889013446808032
1	4750001	4800000	50000	*	0.208899490374104
1	4800001	4850000	50000	*	0.106687116137217
1	4850001	4900000	50000	*	-0.00838647020404292
1	4900001	4950000	50000	*	-0.0247338732561054
1	4950001	5000000	50000	*	0.0325425990671073
1	5000001	5050000	50000	*	-0.151993706459962
1	5050001	5100000	50000	*	-0.0894250012578167
1	5100001	5150000	50000	*	0.085464572511315
1	5150001	5200000	50000	*	-0.0549814287913579
1	5200001	5250000	50000	*	0.0366976552849909
1	5250001	5300000	50000	*	0.121010094469397
1	5300001	5350000	50000	*	-0.0506100361162397
1	5350001	5400000	50000	*	0.0666635389932751
1	5400001	5450000	50000	*	-0.00981990047347468
1	5450001	5500000	50000	*	0.0312168281223868
1	5500001	5550000	50000	*	0.0455815028348136
1	5550001	5600000	50000	*	0.0483398056175252
1	5600001	5650000	50000	*	0.0247250905761313
1	5650001	5700000	50000	*	0.0308709240822491
1	5700001	5750000	50000	*	0.291751517150386
1	5750001	5800000	50000	*	0.0808847123454313
1	5800001	5850000	50000	*	0.113484171084794
1	5850001	5900000	50000	*	0.0107262299969477
1	5900001	5950000	50000	*	0.167894262448725
1	5950001	6000000	50000	*	0.0522955342166717
1	6000001	6050000	50000	*	0.00525741722979215
1	6050001	6100000	50000	*	0.012488875235157
1	6100001	6150000	50000	*	0.167173459804016
1	6150001	6200000	50000	*	0.0752998244471307
1	6200001	6250000	50000	*	0.0928147363706942
1	6250001	6300000	50000	*	-0.0300510527504158
1	6300001	6350000	50000	*	0.138244869550474
1	6350001	6400000	50000	*	0.189516834487746
1	6400001	6450000	50000	*	0.0516780253919776
1	6450001	6500000	50000	*	0.0464361125918677
1	6500001	6550000	50000	*	0.0584020330301299
1	6550001	6600000	50000	*	0.153899216301023
1	6600001	6650000	50000	*	-0.120213304907105
1	6650001	6700000	50000	*	0.0275021122361017
1	6700001	6750000	50000	*	0.156076211926854
1	6750001	6800000	50000	*	-0.0660092438420724
1	6800001	6850000	50000	*	-0.0773176939699866
1	6850001	6900000	50000	*	0.0275510999383329
1	6900001	6950000	50000	*	0.0691077278996872
1	6950001	7000000	50000	*	0.0432757131850861
1	7000001	7050000	50000	*	0.0765651654799178
1	7050001	7100000	50000	*	0.102679128020414
1	7100001	7150000	50000	*	0.0267414569001347
1	7150001	7200000	50000	*	0.129797436064526
1	7200001	7250000	50000	*	-0.0340626073049077
1	7250001	7300000	50000	*	0.0225867561083054
1	7300001	7350000	50000	*	0.182611655634808
1	7350001	7400000	50000	*	0.042148156741589
1	7400001	7450000	50000	*	0.164532252068027
1	7500001	7550000	50000	*	0.199471021040934
1	7550001	7600000	50000	*	0.101803435763902
1	7600001	7650000	50000	*	0.0176188842973084
1	7700001	7750000	50000	*	0.230504022490255
1	7750001	7800000	50000	*	0.0160306954020981
1	7800001	7850000	50000	*	-0.0795430865365112
1	7850001	7900000	50000	*	0.0315704527434376
1	7900001	7950000	50000	*	0.0933373928262445
1	7950001	8000000	50000	*	-0.00392642383698956
1	8000001	8050000	50000	*	-0.127987336396754
1	8050001	8100000	50000	*	0.0105405964759696
1	8100001	8150000	50000	*	0.0840207916851043
1	8150001	8200000	50000	*	0.0732411170303818
1	8200001	8250000	50000	*	0.0907390648978357
1	8250001	8300000	50000	*	0.0918032036830384
1	8300001	8350000	50000	*	0.0819310731210129
1	8350001	8400000	50000	*	0.111572966167592
1	8400001	8450000	50000	*	0.0192185544953039
1	8450001	8500000	50000	*	0.00183632885807637
1	8500001	8550000	50000	*	-0.0026829617557302
1	8550001	8600000	50000	*	0.00344084262011349
1	8600001	8650000	50000	*	0.00284680124669385
1	8650001	8700000	50000	*	0.0945536395847778
1	8700001	8750000	50000	*	0.143989793082997
1	8750001	8800000	50000	*	-0.0923209517883081
1	8800001	8850000	50000	*	0.0874095109731095
1	8850001	8900000	50000	*	0.0775802477396797
1	8900001	8950000	50000	*	-0.0314860905555835
1	8950001	9000000	50000	*	0.066837857310327
1	9000001	9050000	50000	*	0.244980525819783
1	9050001	9100000	50000	*	0.0732496759241271
1	9100001	9150000	50000	*	0.110500483182917
1	9150001	9200000	50000	*	0.0858808059094599
1	9200001	9250000	50000	*	0.184504959035116
1	9250001	9300000	50000	*	0.0700404722018187
1	9300001	9350000	50000	*	0.0944735595088131
1	9350001	9400000	50000	*	0.111468180915694
1	9400001	9450000	50000	*	0.128347176154324
1	9450001	9500000	50000	*	0.0206985069641434
1	9500001	9550000	50000	*	0.0124733195998564
1	9550001	9600000	50000	*	-0.023977009283609
1	9600001	9650000	50000	*	0.054932866809597
1	9650001	9700000	50000	*	0.0572128303648878
1	9700001	9750000	50000	*	0.0024873065237363
1	9750001	9800000	50000	*	0.176644478520412
1	9800001	9850000	50000	*	0.00148676723787475
1	9850001	9900000	50000	*	-0.000905777820952274
1	9900001	9950000	50000	*	0.12293189028257
1	9950001	10000000	50000	*	-0.0353663854954699
1	10000001	10050000	50000	*	0.0655277249786848
1	10050001	10100000	50000	*	0.0214389387343971
1	10100001	10150000	50000	*	0.014041568731189
1	10150001	10200000	50000	*	-0.0112714854251905
1	10200001	10250000	50000	*	-0.0523643392033394
1	10250001	10300000	50000	*	-0.0995015365600708
1	10300001	10350000	50000	*	-0.0476066116046531
1	10350001	10400000	50000	*	0.0685299831318103
1	10400001	10450000	50000	*	-0.0655965829507249
1	10450001	10500000	50000	*	-0.198982645292405
1	10500001	10550000	50000	*	0.094954735164311
1	10550001	10600000	50000	*	0.0815818039733319
1	10600001	10650000	50000	*	0.119893995002552
1	10650001	10700000	50000	*	0.067510404127881
1	10700001	10750000	50000	*	0.096426254784215
1	10750001	10800000	50000	*	0.0743377128653628
1	10800001	10850000	50000	*	0.101083276636147
1	10850001	10900000	50000	*	0.00924242658159876
1	10900001	10950000	50000	*	-0.0678312291376111
1	10950001	11000000	50000	*	0.0474454954926595
1	11000001	11050000	50000	*	0.175279376325978
1	11050001	11100000	50000	*	0.0404001446913636
1	11100001	11150000	50000	*	0.0301915879817491
1	11150001	11200000	50000	*	-0.062390768001105
1	11200001	11250000	50000	*	0.0469747083342497
1	11250001	11300000	50000	*	-0.0102890844575001
1	11300001	11350000	50000	*	-0.0828784946686347
1	11350001	11400000	50000	*	0.104815297233423
1	11400001	11450000	50000	*	0.126686573342632
