seqnames	start	end	width	strand	Median
1	850001	900000	50000	*	NA
1	900001	950000	50000	*	0.0269922296466722
1	950001	1000000	50000	*	NA
1	1000001	1050000	50000	*	-0.0091268066931937
1	1050001	1100000	50000	*	NA
1	1100001	1150000	50000	*	0.00793691759961043
1	1150001	1200000	50000	*	0.0379035709544592
1	1200001	1250000	50000	*	NA
1	1250001	1300000	50000	*	NA
1	1300001	1350000	50000	*	0.086795019794152
1	1350001	1400000	50000	*	0.0845046561330678
1	1450001	1500000	50000	*	-0.0067969931130596
1	1500001	1550000	50000	*	0.0656705057770436
1	1700001	1750000	50000	*	-0.0149884649707641
1	1750001	1800000	50000	*	0.0631975019257858
1	1800001	1850000	50000	*	0.0748220818818558
1	1850001	1900000	50000	*	0.0349696173019571
1	1900001	1950000	50000	*	0.0889939760182155
1	1950001	2000000	50000	*	0.0711016692776218
1	2000001	2050000	50000	*	0.0864537781072571
1	2050001	2100000	50000	*	0.102543739422124
1	2100001	2150000	50000	*	0.0645362698690881
1	2150001	2200000	50000	*	0.0394975246538289
1	2200001	2250000	50000	*	0.0370719718363883
1	2250001	2300000	50000	*	0.0545503066300198
1	2300001	2350000	50000	*	0.0821185464285939
1	2350001	2400000	50000	*	NA
1	2400001	2450000	50000	*	NA
1	2450001	2500000	50000	*	NA
1	2500001	2550000	50000	*	0.00428616898674205
1	2700001	2750000	50000	*	-0.0813696517847967
1	2750001	2800000	50000	*	-0.00617340709250885
1	2800001	2850000	50000	*	0.0213768237306755
1	2850001	2900000	50000	*	0.0197956001444585
1	2900001	2950000	50000	*	-0.0216882227549819
1	2950001	3000000	50000	*	-0.0210533761575158
1	3000001	3050000	50000	*	0.10013592525923
1	3050001	3100000	50000	*	0.00820227683451987
1	3100001	3150000	50000	*	0.0144617360643571
1	3150001	3200000	50000	*	-0.0015070376029635
1	3200001	3250000	50000	*	0.0241088694584326
1	3250001	3300000	50000	*	0.0397385687917015
1	3300001	3350000	50000	*	0.0445537868454781
1	3350001	3400000	50000	*	0.0667877725575074
1	3400001	3450000	50000	*	0.130532358515788
1	3450001	3500000	50000	*	0.0868983983883039
1	3500001	3550000	50000	*	0.0596791024160848
1	3550001	3600000	50000	*	-0.0083460979983197
1	3600001	3650000	50000	*	NA
1	3650001	3700000	50000	*	0.0509231656254913
1	3700001	3750000	50000	*	-0.0411451779991833
1	3750001	3800000	50000	*	0.0653646670687919
1	4000001	4050000	50000	*	-0.0187651175587463
1	4050001	4100000	50000	*	0.0080535791794442
1	4100001	4150000	50000	*	-0.0777520873021713
1	4150001	4200000	50000	*	0.00160970735166169
1	4200001	4250000	50000	*	-0.0323077309145481
1	4250001	4300000	50000	*	-0.0660841854245395
1	4300001	4350000	50000	*	3.64393401930691e-05
1	4350001	4400000	50000	*	-0.0587026480792001
1	4400001	4450000	50000	*	-0.00997711972736448
1	4450001	4500000	50000	*	0.037557577690423
1	4500001	4550000	50000	*	-0.0655246375308043
1	4550001	4600000	50000	*	-0.00732525496290491
1	4600001	4650000	50000	*	0.00190055904869518
1	4650001	4700000	50000	*	-0.00136899908949231
1	4700001	4750000	50000	*	-0.0456904155291811
1	4750001	4800000	50000	*	-0.0251455825036575
1	4800001	4850000	50000	*	-0.0213813051822855
1	4850001	4900000	50000	*	-0.00781199795401006
1	4900001	4950000	50000	*	0.0224180654653311
1	4950001	5000000	50000	*	0.046392958742264
1	5000001	5050000	50000	*	-0.0107035641646463
1	5050001	5100000	50000	*	-0.00282423866705245
1	5100001	5150000	50000	*	0.0257571471115832
1	5150001	5200000	50000	*	-0.040779421124351
1	5200001	5250000	50000	*	0.0175901123967304
1	5250001	5300000	50000	*	0.00459428183305584
1	5300001	5350000	50000	*	-0.0915309441831998
1	5350001	5400000	50000	*	-0.0289696012571977
1	5400001	5450000	50000	*	0.0846819196185417
1	5450001	5500000	50000	*	-0.0114818099826356
1	5500001	5550000	50000	*	-0.0551358846549287
1	5550001	5600000	50000	*	0.0176239403082993
1	5600001	5650000	50000	*	-0.0492213765433161
1	5650001	5700000	50000	*	-0.0256805360080206
1	5700001	5750000	50000	*	0.229925678780774
1	5750001	5800000	50000	*	-0.0853015458140199
1	5800001	5850000	50000	*	-0.0337301871434847
1	5850001	5900000	50000	*	-0.0243666870056319
1	5900001	5950000	50000	*	-0.00999559037861761
1	5950001	6000000	50000	*	-0.0106591129253699
1	6000001	6050000	50000	*	-0.0149349901939649
1	6050001	6100000	50000	*	0.0317511827511173
1	6100001	6150000	50000	*	0.00932229188331849
1	6150001	6200000	50000	*	-0.0387176287077603
1	6200001	6250000	50000	*	-0.0164057894896776
1	6250001	6300000	50000	*	0.0548997238256025
1	6300001	6350000	50000	*	-0.0296918492806692
1	6350001	6400000	50000	*	0.0474941396389876
1	6400001	6450000	50000	*	0.0460551478702379
1	6450001	6500000	50000	*	0.0736126299504833
1	6500001	6550000	50000	*	0.0489652928094981
1	6550001	6600000	50000	*	0.026779762089161
1	6600001	6650000	50000	*	0.0234420802158274
1	6650001	6700000	50000	*	0.0816186681959233
1	6700001	6750000	50000	*	0.0234329914767536
1	6750001	6800000	50000	*	-0.00330447452013036
1	6800001	6850000	50000	*	0.0809250100435814
1	6850001	6900000	50000	*	0.0378020554497288
1	6900001	6950000	50000	*	0.0513006644819754
1	6950001	7000000	50000	*	0.0315580876387006
1	7000001	7050000	50000	*	-0.0630667404883646
1	7050001	7100000	50000	*	0.0282313981297245
1	7100001	7150000	50000	*	-0.0586526046354475
1	7150001	7200000	50000	*	0.0251218357414278
1	7200001	7250000	50000	*	-0.0480258658770278
1	7250001	7300000	50000	*	-0.00335210187032565
1	7300001	7350000	50000	*	0.0396946088269478
1	7350001	7400000	50000	*	0.00225772806524748
1	7400001	7450000	50000	*	-0.0421452188611289
1	7500001	7550000	50000	*	0.0450769540570815
1	7550001	7600000	50000	*	0.029407058481594
1	7600001	7650000	50000	*	0.01349219307254
1	7700001	7750000	50000	*	-0.0171614234006447
1	7750001	7800000	50000	*	-0.0475046152882816
1	7800001	7850000	50000	*	-0.0157544557980602
1	7850001	7900000	50000	*	-0.000940461679281999
1	7900001	7950000	50000	*	-0.00192771357727617
1	7950001	8000000	50000	*	-0.0494817487502507
1	8000001	8050000	50000	*	0.078101491286635
1	8050001	8100000	50000	*	-0.0129985524140198
1	8100001	8150000	50000	*	0.0958775225313702
1	8150001	8200000	50000	*	0.0633957199032285
1	8200001	8250000	50000	*	0.0582299509559555
1	8250001	8300000	50000	*	0.0623957132930005
1	8300001	8350000	50000	*	0.105449682057102
1	8350001	8400000	50000	*	0.04288853228859
1	8400001	8450000	50000	*	0.0505977301977189
1	8450001	8500000	50000	*	0.0927016032145765
1	8500001	8550000	50000	*	0.0533429316354831
1	8550001	8600000	50000	*	0.100639898271667
1	8600001	8650000	50000	*	0.088575011253201
1	8650001	8700000	50000	*	0.140026571117449
1	8700001	8750000	50000	*	0.0938374750227767
1	8750001	8800000	50000	*	0.09458204176077
1	8800001	8850000	50000	*	0.095191565650806
1	8850001	8900000	50000	*	0.0567519198811884
1	8900001	8950000	50000	*	0.0606133756700011
1	8950001	9000000	50000	*	0.0832198803322023
1	9000001	9050000	50000	*	0.053889816287583
1	9050001	9100000	50000	*	-0.0290916925547633
1	9100001	9150000	50000	*	0.0246772759314158
1	9150001	9200000	50000	*	-0.0121339904049846
1	9200001	9250000	50000	*	0.109156292958089
1	9250001	9300000	50000	*	0.040560199488859
1	9300001	9350000	50000	*	0.00727124846597656
1	9350001	9400000	50000	*	0.0107182615525078
1	9400001	9450000	50000	*	0.118799953699059
1	9450001	9500000	50000	*	0.0704482227922571
1	9500001	9550000	50000	*	0.0587786844026061
1	9550001	9600000	50000	*	0.0121969046830954
1	9600001	9650000	50000	*	-0.0256894564506959
1	9650001	9700000	50000	*	0.027232006745653
1	9700001	9750000	50000	*	0.0336734866998201
1	9750001	9800000	50000	*	0.0376658293736408
1	9800001	9850000	50000	*	0.085980841797559
1	9850001	9900000	50000	*	0.0533834187730401
1	9900001	9950000	50000	*	0.0475664683336664
1	9950001	10000000	50000	*	0.0437650442037489
1	10000001	10050000	50000	*	0.063597940234988
1	10050001	10100000	50000	*	0.0257720089391782
1	10100001	10150000	50000	*	0.0121661774385992
1	10150001	10200000	50000	*	0.02742937608448
1	10200001	10250000	50000	*	0.00249223497465112
1	10250001	10300000	50000	*	-0.00680510816586978
1	10300001	10350000	50000	*	0.0470473761914373
1	10350001	10400000	50000	*	0.0274859418032726
1	10400001	10450000	50000	*	0.0753241561554718
1	10450001	10500000	50000	*	0.0381747369743065
1	10500001	10550000	50000	*	0.026464054890243
1	10550001	10600000	50000	*	0.113982557041824
1	10600001	10650000	50000	*	0.0157412557574669
1	10650001	10700000	50000	*	0.11673660585515
1	10700001	10750000	50000	*	-0.0133026505892437
1	10750001	10800000	50000	*	-0.069428166688324
1	10800001	10850000	50000	*	-0.0189017521390256
1	10850001	10900000	50000	*	0.0215112233172927
1	10900001	10950000	50000	*	0.0106679436742382
1	10950001	11000000	50000	*	-0.0205785888076461
1	11000001	11050000	50000	*	0.0358602147534969
1	11050001	11100000	50000	*	-0.00453052473136099
1	11100001	11150000	50000	*	-0.00401248226301086
1	11150001	11200000	50000	*	-0.00969133090228187
1	11200001	11250000	50000	*	0.0638598346938662
1	11250001	11300000	50000	*	0.0167005953014084
1	11300001	11350000	50000	*	0.0109537138672736
1	11350001	11400000	50000	*	-0.0471999877502108
1	11400001	11450000	50000	*	0.0526270409550531
1	11450001	11500000	50000	*	-0.0286087534779265
1	11500001	11550000	50000	*	0.0043728380414494
1	11550001	11600000	50000	*	-0.0315447729499897
1	11600001	11650000	50000	*	0.0119947140207102
1	11650001	11700000	50000	*	-0.0221127128312699
1	11700001	11750000	50000	*	-0.0461353317933718
1	11750001	11800000	50000	*	-0.0258675866512109
1	11800001	11850000	50000	*	0.0156055607460713
1	11850001	11900000	50000	*	0.055159492376373
1	11900001	11950000	50000	*	-0.0151692583984674
1	11950001	12000000	50000	*	0.0243024645989273
